14	70359637	-
14	70417030	-
14	70597775	-
14	70600678	-
14	70907568	+
14	73058568	+
14	73568128	+
14	73569272	+
14	73892088	+
14	74091266	+
14	74493571	-
14	74564013	-
14	74713499	+
14	75051441	-
14	75064046	-
14	75661416	+
14	76151956	+
14	76812827	-
14	77377081	-
14	77458018	-
14	77458124	+
14	77708091	+
14	77708103	+
14	77800402	+
14	79279813	+
14	80211379	-
14	81221305	-
14	88551585	+
14	88839468	+
14	91510286	-
14	92748663	-
14	93207040	-
14	94323361	-
14	94801509	-
14	94801512	-
14	95534598	-
14	96268551	-
14	96363313	-
14	96552573	+
14	99271259	-
14	99522983	-
14	99793380	+
1	50968807	+
1	50970227	+
15	100580935	-
15	100602534	+
1	51973410	+
1	52055209	-
15	22786656	+
15	22838726	+
1	52404561	+
1	52404602	+
1	52404652	+
15	24955405	+
15	26867085	+
15	26867094	+
1	52842921	+
15	28886137	+
15	30626057	+
15	31326875	+
15	32677532	+
15	34101880	-
15	34343158	-
15	34343161	-
15	36579539	+
15	38254757	+
15	38886752	-
1	53939999	-
1	53940041	-
15	40039128	-
15	40039137	-
15	40161098	+
1	54053219	-
15	40569320	+
15	40755951	-
15	40894416	+
15	41256716	+
15	41285269	+
15	41332840	+
15	41332925	+
15	41556954	+
15	41558991	+
15	41774472	+
1	54200180	+
15	42273571	+
15	42274213	+
15	42558207	+
15	43105985	-
15	43185421	+
15	43510637	-
15	43746423	+
15	43793757	+
15	43793769	+
15	43800568	+
15	43824729	-
15	43876273	-
1	54406404	-
15	44536677	-
15	44537158	+
15	44537171	+
15	44711517	+
15	44711535	+
15	44729088	+
15	45587405	+
15	45645896	+
1	54764499	-
15	48178268	-
15	48332160	+
15	48332197	+
15	48463422	-
1	54887241	-
15	49155707	+
15	49898261	-
15	50355493	+
15	50686746	-
15	51603673	-
15	52067954	-
15	52568999	-
15	52938506	-
15	55196871	-
15	55196972	-
15	55318898	-
15	55319190	-
15	55408531	+
15	55408685	+
15	55588898	-
15	55915411	-
15	56697500	-
15	56733483	-
15	57706676	+
15	57706682	+
15	58473985	+
15	58717704	-
15	58934084	+
15	58987691	+
15	58987717	+
15	59105177	+
15	59611852	+
15	59688911	-
15	60382426	-
15	60386058	-
15	61981360	-
15	62897382	+
15	63048459	+
15	63157431	-
15	63157440	-
15	64094094	+
15	64381472	-
15	64387820	+
15	64444587	+
15	64825636	-
15	65133819	-
15	65133853	-
15	65296051	+
15	65296113	+
15	65304677	+
15	65304742	+
15	65605204	-
15	65611352	+
15	66293616	+
1	56645345	+
15	66504815	-
15	66505131	+
15	66505135	+
15	66596110	+
15	66617841	+
15	67065845	+
15	67125742	+
15	67254635	-
15	67521223	+
15	67521600	-
15	68820839	-
15	69160561	+
15	69298940	+
15	69416050	+
15	69452829	+
15	69455458	+
15	70504564	-
15	70702261	-
15	72139619	+
15	72231201	-
15	72376062	-
15	72474367	+
15	73994784	+
15	74873343	-
15	75043461	+
15	75336005	+
15	75579421	-
15	75579441	-
15	75640202	-
15	75640253	-
15	75640451	+
15	75647894	+
15	75903936	+
15	76012132	-
15	76012406	-
1	57623150	-
15	76311493	-
15	76931772	+
15	78540444	+
15	78565540	+
15	78565550	+
15	78860604	+
15	79971146	-
15	80059750	+
15	80072627	+
1	58049373	-
15	81324488	+
15	82540393	-
15	82627331	-
15	82648052	-
15	82809578	+
15	83067240	-
15	83207875	-
15	84658376	-
15	85047227	+
15	85086445	+
1	58539219	-
15	85580522	+
15	85580524	+
15	88467693	+
15	89088259	+
15	89335066	+
15	89575441	+
15	89628821	+
15	89750879	-
15	89889132	-
15	89893922	-
15	89893949	-
15	89912990	-
15	90201351	+
15	90233295	-
15	90233992	-
15	90388299	+
15	90388321	+
15	90747424	+
15	90930323	+
15	92882827	+
15	92882829	+
15	95327229	-
15	95745926	+
15	96273720	-
15	96332463	+
15	99105030	+
15	99326526	+
15	99566021	+
1	6026305	+
1	61082579	+
16	11556517	-
16	11851563	-
16	11999315	+
16	12096426	+
16	12245167	+
16	12803810	-
16	14310066	+
16	14632915	+
16	1493466	+
16	15879839	-
16	15884141	-
16	1611888	-
16	1612006	-
16	1701129	+
16	1771573	-
16	1773119	-
16	18790284	-
16	18790303	-
16	19067595	+
16	1943182	-
16	19522076	-
16	19564928	+
16	1959576	+
16	19718364	+
16	2047823	-
16	20764051	+
16	20900508	+
16	21502235	-
16	21953368	+
16	2205426	+
16	2205432	+
16	22206298	+
16	22374606	-
16	2251606	-
16	2268386	-
16	23557702	+
16	23573535	+
16	23596339	-
16	23596344	-
16	23678916	+
16	2431150	+
1	62436317	+
16	24537758	+
16	2682562	+
16	27135155	-
16	27135158	-
16	27235282	-
16	2751940	-
16	27549894	-
16	27549897	-
16	2777249	-
16	2777255	-
16	28211890	-
16	28822721	+
16	28846364	-
16	28925721	-
16	29790785	+
16	29816094	+
16	29816489	+
16	29988161	+
16	30064151	+
16	30064485	+
16	3023848	-
16	3031792	-
16	30378916	-
16	30445823	-
16	30445874	-
16	30534836	-
16	30535073	+
16	30535081	+
16	30572456	-
16	30610371	-
16	30698196	+
16	30762309	+
16	30997295	-
16	31074215	-
16	31094864	-
16	31094928	-
16	31182638	+
16	31459388	-
16	31700572	+
16	31700607	+
16	3182717	-
1	633534	+
1	63367668	+
16	3443481	-
16	3501033	+
1	63523167	-
16	3611831	+
1	63843763	-
1	6393535	+
16	396783	+
16	4351369	-
16	4425474	-
16	4476425	+
16	4614899	-
16	4614901	-
16	46682136	-
16	47461245	-
16	4767188	-
16	48610161	-
1	64886306	-
16	527792	+
16	53611195	-
16	53696285	-
16	53860	+
1	65425313	+
16	54930853	+
1	6554535	-
16	55833075	-
16	56425477	-
16	56451366	-
16	56452212	-
16	56682441	+
16	56682443	+
16	56729951	-
16	56730181	+
16	57186365	+
16	57186449	+
16	57245209	+
16	57447434	-
16	57480327	-
16	57735842	+
16	57764366	-
16	58000654	-
16	58129347	-
16	58250009	+
16	58392482	+
16	58392487	+
16	58539897	-
16	592730	+
1	66332414	+
16	641952	+
16	66550526	+
16	66552689	+
16	66608321	+
16	66934000	-
16	67183568	-
16	67279494	+
16	67287039	+
16	67416456	-
16	67562556	+
16	67842285	+
16	67935964	-
16	68023211	-
16	68023214	-
16	68025441	+
16	680398	+
16	68311401	+
16	68740765	+
16	69105757	+
16	69133530	+
1	66930380	+
16	69330535	-
16	69339623	+
16	69339785	+
16	69424646	+
16	69424649	+
16	69424663	+
16	69754902	-
16	70289484	-
16	70346923	+
16	70346928	+
16	70433677	-
16	70613483	+
16	70778288	-
16	71809059	-
16	71883741	-
16	71895282	-
16	72093906	+
16	72093934	+
16	721534	+
16	73096033	-
16	73478394	-
1	67430334	-
16	74666892	-
16	74985162	-
16	75433487	-
16	75566361	+
16	75620809	-
16	75622436	-
16	75647687	-
16	79116002	+
16	79600691	-
16	80981874	-
16	80997460	-
16	81007025	+
16	81011999	+
16	81181327	-
16	81181335	-
16	81703996	+
16	82011449	-
16	83808021	+
16	83808027	+
16	83808028	+
16	84116872	-
16	84116905	-
16	84116929	-
16	84716250	+
16	85011483	-
16	85555988	+
16	85688936	-
16	85799560	-
16	87317438	-
16	87412129	-
16	88382995	+
16	88570413	+
16	88570433	+
16	88648106	-
16	88663174	-
16	8868746	-
16	88706359	-
16	88785190	-
16	88859902	+
16	89560659	+
16	89560661	+
16	8963887	-
16	89921363	+
16	9091602	+
16	9091608	+
1	70205552	-
1	70205556	-
1	70411254	+
17	1004168	-
17	10697507	-
17	1137749	-
17	12666021	+
17	13601971	-
17	1456208	-
17	1467259	-
17	1488044	-
17	1516919	+
17	15651611	-
17	15651733	-
17	15651958	+
17	15945265	+
17	16287843	+
17	16353633	-
17	16381051	+
17	16381065	+
17	16381091	+
17	16381095	+
17	16381119	+
17	16440238	+
17	1684823	-
17	17206295	-
17	17206394	-
17	17237214	-
17	17281301	-
17	1752593	+
17	1761982	+
17	17837037	-
17	18183480	+
17	1829988	+
17	18363413	-
17	18363531	-
17	1858461	-
17	18723754	+
17	18723759	+
17	18781274	+
17	18882647	+
17	19362578	-
17	19648904	+
17	2043495	+
17	21198820	-
17	21284888	+
17	2511793	-
17	2511859	-
17	2511862	-
17	2711728	-
17	28319180	+
17	28357667	+
17	28598534	-
17	28599039	-
17	28661879	-
17	28661885	-
17	28662258	+
17	28662261	+
17	28717519	-
17	28720003	+
17	28856262	+
17	29591598	+
17	30118103	+
17	30731705	+
17	30831990	+
17	30832144	+
17	31488037	+
17	31901742	-
17	32350052	-
17	32350636	+
17	32444522	+
17	33112743	-
17	348725	-
17	34980530	+
17	34983065	+
17	35448800	-
17	35578261	-
17	35578590	-
17	35578613	-
17	35587332	+
17	35809386	+
17	35809465	+
17	35820069	+
17	35861579	-
17	36486756	+
17	36601604	+
17	3668603	-
17	36948978	+
17	3723801	-
17	37643464	-
17	37745091	-
17	38297151	+
17	38297196	+
17	38453724	+
17	3846231	-
17	38702440	+
17	38749363	-
17	38749781	-
17	38799920	-
17	38853044	-
17	39046195	+
17	39165073	+
17	39201301	+
17	39257979	-
17	39657042	+
17	39730289	-
17	39730308	-
17	40053755	-
17	40140515	+
17	40318245	+
17	40362851	+
17	40362906	+
17	40516988	+
17	40803874	+
17	40818962	-
17	41367950	-
17	41521844	-
17	41812591	-
17	41865441	-
17	41865447	-
1	74198135	-
17	42000496	-
17	42019861	-
17	42329560	-
17	42388567	-
17	42536261	+
17	42562171	+
17	42562240	+
17	42577839	+
17	42609346	-
17	42609748	+
17	42998776	+
17	42999934	+
17	43022371	-
17	43125592	+
17	43125597	+
17	43170523	+
17	43483986	+
17	43484016	+
17	43900624	-
17	44186671	-
17	44200085	-
17	44216592	-
17	44218409	-
17	44218424	-
17	44218441	-
17	44323571	-
17	44899385	-
17	45034975	-
17	45060980	-
17	45148172	-
17	45165392	+
17	45214447	-
17	4555336	-
17	4572266	+
17	46101411	-
17	46922871	-
17	46923209	+
17	46979147	-
17	4715971	+
17	47189309	-
17	4731475	+
1	74732975	-
1	74733178	-
1	74733225	+
1	74733317	+
17	47622461	+
17	47649329	-
17	47649941	+
17	47896273	+
17	47973553	+
17	48048812	+
17	48101460	-
17	48199442	-
17	48199447	-
17	48544590	-
17	48544889	-
17	48555908	-
17	48598126	-
17	48605044	-
17	48610998	-
17	48626341	-
17	48646644	-
17	48678773	+
17	48892353	-
17	48892839	+
17	48893416	+
17	48960836	-
17	48961016	-
17	48964530	-
17	49361445	+
17	4940596	+
17	4940637	+
17	4948560	-
17	4948945	-
17	49678068	-
17	4967982	+
17	49708213	-
17	50372928	-
17	50397548	-
17	50426231	+
17	50478828	+
17	50693390	+
17	51155651	+
17	51155655	+
1	75134605	+
1	75135354	+
1	75376211	-
1	75376224	-
17	5419529	-
17	5468962	-
17	5469007	-
17	5482833	-
17	56833857	-
17	56914097	-
17	56961029	-
17	57850015	-
1	75786268	+
17	57880154	-
17	58006702	+
17	58007812	+
17	58659306	-
17	59106971	+
17	59155218	-
17	59220598	+
17	59565575	+
17	59565594	+
17	59619994	+
17	59707372	-
17	59707536	-
17	59837888	+
17	59837892	+
17	59837981	+
17	60078900	-
17	60088367	-
17	60526220	-
17	60600350	+
17	61926636	-
17	62423958	+
17	63550461	+
17	63550464	+
17	63600863	+
17	63622384	+
17	63700153	-
17	63714105	-
17	63773583	-
17	63773835	+
17	63774090	+
17	63774367	+
17	63826886	-
17	63826983	-
17	63827394	+
17	6444418	+
17	6444426	+
17	64505967	-
17	64506289	-
17	64837184	-
17	64975510	-
17	65056496	-
17	66191771	-
17	66229386	-
17	6641769	+
17	67377303	+
17	67718037	+
17	67784728	+
17	67996439	-
17	68413753	+
17	6853890	+
17	68698236	-
17	69175803	-
17	69414822	+
17	7015060	+
17	7024057	+
17	7233975	-
17	7238123	-
17	7239474	-
17	7251977	-
17	7307564	+
17	73232279	-
17	73233154	+
17	73342268	-
17	73351642	-
17	73644051	-
17	7394253	-
17	74213522	+
17	7435729	+
17	7455781	+
17	7484249	-
17	7484436	+
17	7484829	+
17	75035336	+
17	75042627	-
17	75079049	+
17	75182945	-
17	752224	-
17	75261894	+
17	75405667	-
17	75557815	+
17	75557838	+
17	75610831	+
17	75610860	+
17	75667320	+
17	75700703	+
17	7572760	+
17	7572828	+
17	7574561	+
17	75779680	-
17	75779778	-
17	7579655	+
17	7583574	-
17	7583923	+
17	7583925	+
17	75896978	-
17	76551191	-
17	76557806	+
17	76671970	+
17	76737331	-
17	76872754	+
17	7687462	-
17	7687525	-
17	7688438	+
17	77088810	+
1	7773507	+
1	77779656	+
17	78187098	-
17	78187430	+
17	78225168	+
17	78541934	-
17	7857129	-
17	7857718	+
17	79074939	+
17	7931973	-
17	79797013	-
17	79839477	-
17	79839486	-
17	79993716	-
17	80147383	+
17	80263587	+
17	80263604	+
17	80542186	+
17	80544849	+
17	80544909	+
17	8079458	+
17	81395500	+
17	81514612	-
17	8156327	-
17	81637222	+
17	81666652	-
17	81703449	+
17	81927763	-
17	81937272	-
17	82023214	+
17	82031771	+
17	82085153	-
17	8210617	-
17	8222316	-
17	82232211	+
17	8226698	-
17	8227067	-
17	82602935	+
17	82752086	+
17	82752111	+
17	8289074	-
17	8289259	-
17	8383224	-
1	7920637	-
17	9645354	-
17	9768574	+
17	9842543	+
1	8026335	-
1	8076007	+
18	11994641	+
18	13726525	-
18	13730654	+
18	158482	+
1	81801498	+
1	8202382	+
18	21111666	-
18	21612352	+
18	21612356	+
18	21815663	+
18	21869514	+
18	23430657	-
18	23453318	+
18	24014396	+
18	25352059	-
18	2655856	+
18	267995	-
18	268113	+
18	31042788	-
18	31102443	-
18	31148712	-
18	31498202	+
18	31943163	-
18	31943258	-
18	32018988	+
18	3247828	+
18	3262156	+
18	3262167	+
18	32772945	-
18	3447682	+
18	35041506	+
18	35290324	+
18	35290367	+
18	35344438	-
18	35478532	-
18	35478561	-
18	3594151	+
18	36828757	-
1	84244263	+
1	84302612	+
1	84506200	-
18	45064262	+
18	45967310	-
18	46104138	-
18	46104354	+
18	46105210	+
1	84670717	-
18	47176316	-
18	47881977	+
18	47930329	-
18	48942698	-
18	49483719	-
18	49492496	-
18	49813597	-
18	49849835	-
1	84997085	-
18	50281628	-
18	51030233	+
1	8525912	-
18	52671745	+
18	54828556	+
1	85577286	-
18	56638577	-
1	85708415	-
18	57621755	-
18	57630338	+
18	58221522	+
18	58221610	+
18	58671620	+
18	59139843	+
18	59329351	-
18	59899996	+
18	60149544	+
18	63777961	+
1	86396303	-
18	65766804	+
18	657681	+
1	86704793	+
1	86704906	+
18	6729701	+
1	86745654	+
1	86914114	-
18	70205674	-
18	70337299	-
18	70384317	-
18	712536	-
18	74291829	-
18	756802	-
18	76492907	-
18	76492969	-
18	79344157	+
18	80117539	+
18	80147935	+
18	812284	-
18	8707644	-
18	8707662	-
18	8707671	-
1	8878660	-
1	8878664	-
1	8878686	-
1	8878709	-
1	88983829	-
1	88992800	-
1	89022883	-
1	89633459	+
1	9005228	-
19	10106334	+
19	10119169	-
19	1021142	-
19	10252241	+
19	10334962	-
19	10403454	-
19	10403487	-
19	10502713	-
19	10502725	-
19	10577346	-
19	10653867	-
19	10654286	+
19	10654346	+
19	10718155	+
19	10835585	-
19	10836286	-
19	10836551	+
19	10871458	+
19	10928844	+
19	1094035	-
19	1105427	+
19	11089430	+
19	11435649	+
19	12610936	+
19	12668565	-
19	12669431	-
19	12669718	+
19	12723982	-
19	12734746	-
19	12801771	-
19	12801830	-
19	12806634	+
19	12881407	-
19	12881480	-
19	12894121	+
19	12954516	-
19	13116681	-
19	13116818	+
19	13153055	+
19	13795416	+
19	13795437	+
19	13795443	+
19	14090718	-
19	14518424	-
19	14572050	-
19	1491152	+
1	91501491	+
1	91501625	+
19	15379766	-
19	15419009	-
19	15611744	+
19	16076468	+
19	16185479	+
19	17215749	+
19	17268869	+
19	17305884	+
19	17309540	+
19	17511494	-
19	17511518	-
19	17555684	+
19	18153236	+
19	18173824	+
19	18193201	+
19	18543508	-
19	18544030	-
19	18557789	+
19	18562052	+
19	18571835	+
19	18589247	+
19	18831930	+
19	1917700	+
19	19192938	+
19	19192958	+
19	1941138	+
19	19588432	-
19	19733097	-
1	92075477	-
19	21082227	+
19	2151542	-
19	2236808	+
19	22368974	-
19	2269606	+
19	2271872	+
19	2427888	-
19	2462042	-
19	2769089	-
19	2782729	-
19	2819834	+
1	92831990	+
1	92833551	+
19	29608669	+
1	9302880	+
19	3062940	-
19	3130752	+
1	93180687	+
19	32581128	+
19	32972272	+
19	33194245	+
19	33373780	+
19	34365169	+
19	34365246	+
19	34481786	+
19	34734173	+
19	34995416	+
19	3500656	-
19	35019467	+
19	35268917	+
19	35268927	+
19	35545986	-
19	35745569	+
19	35745663	+
19	36054267	-
19	36114969	+
19	36114971	+
19	36115157	-
19	36116044	+
19	36140138	+
19	36140998	+
19	36215134	+
19	36609988	+
19	36664722	-
19	37172651	-
19	37172706	-
19	37218254	+
19	37771584	-
19	37779599	-
19	37779726	+
19	38264543	+
19	38374809	+
19	38403200	+
1	93847569	+
1	93847598	+
19	38619227	+
19	38647589	+
1	93877826	-
1	93878523	-
19	38831807	-
19	38850190	-
19	38869982	-
19	38870009	-
19	38930987	+
19	39540124	-
19	39540228	-
19	39846317	-
19	39943733	-
19	39971150	+
19	39997078	+
19	40426016	-
19	40750460	-
19	40750504	-
19	40751239	+
1	94120982	-
19	41264216	+
19	41286631	-
19	41310228	+
19	41363995	+
19	41397782	+
19	41397796	+
19	41439974	-
19	41501242	-
19	41755556	+
19	41860204	+
19	41860213	+
19	41860215	+
19	42243332	+
19	42254371	-
19	42302374	-
19	42302700	-
1	94237602	-
19	42387465	-
19	42455937	+
19	4247093	+
19	4247110	+
19	4249267	+
19	43221355	-
19	43668159	-
19	43754906	-
19	43754907	-
19	43781317	-
19	43935244	-
19	44002998	+
19	44072176	+
19	44113470	+
19	44141606	+
19	44643884	+
19	44890410	-
19	44911434	+
19	45616010	-
19	45691891	-
19	45695768	+
19	45769216	-
19	45862614	-
19	46124664	-
19	46193353	+
19	46203017	-
19	46203138	-
19	46600986	-
19	4670427	-
19	46714285	-
19	46746463	-
19	46850811	-
19	4724711	-
19	47349334	+
19	47406296	-
19	47886296	-
19	48271452	+
19	48391539	-
19	48391578	-
19	48445813	+
19	4861342	-
19	48634430	-
19	48638270	-
19	48638272	-
19	48661320	+
19	48872409	+
19	48965275	+
19	48965311	+
19	48965572	+
19	48993332	-
19	48999341	+
19	49038814	-
1	94927132	-
19	49331732	-
19	49451769	-
19	49451851	-
19	49453273	+
19	49479112	+
19	49490294	+
19	49513220	+
19	49580582	-
19	49580585	-
19	49591655	+
19	49642530	+
19	49680538	+
19	49680544	+
19	49750219	-
19	49876619	-
19	49877399	-
19	49877513	+
19	49929170	+
19	49929173	+
19	49929588	+
19	49930733	-
19	50804580	-
19	51366377	-
19	52048908	+
19	52095695	-
19	52564133	+
19	531731	+
19	53333768	+
19	53521036	+
19	53867893	+
19	53869752	+
1	9539489	+
19	54115689	-
19	54115738	+
19	54159733	-
19	54189373	-
19	54189616	-
19	54190331	+
19	54449209	+
19	55280093	-
19	55386628	+
19	55407814	-
19	55461656	-
19	55654570	+
19	55675197	+
19	5622966	+
19	5680234	-
19	5690265	+
19	5720732	+
19	57320514	+
19	57363534	+
19	57599915	+
19	57814888	-
19	5790607	-
19	57916621	-
19	58098256	-
19	58278820	-
19	58278984	+
19	58327270	-
19	58327276	-
19	58362504	-
19	58408457	-
19	58544424	+
19	58555010	-
19	58555011	-
19	58558576	-
19	58573148	+
19	58573543	-
1	959268	-
19	5978383	+
19	633286	-
19	633551	-
19	6361551	+
19	6361994	+
19	6591114	-
19	6600867	-
19	6745414	+
19	677683	+
19	6926364	+
19	7069678	+
19	7534164	+
19	7541323	+
19	7680843	+
19	7680861	+
19	7869581	-
19	7887013	-
19	7903514	-
19	7938171	-
19	797408	+
19	8308323	-
19	8321391	-
19	8321461	+
19	8390436	+
19	8390453	+
1	98661665	+
1	9943359	-
19	9584533	-
19	9584540	-
19	9827835	-
19	9849106	+
1	99870405	+
20	1035657	-
20	10434180	-
20	1369158	-
20	13783150	-
20	13784906	-
20	1392903	-
20	14337574	-
20	14337631	-
20	16573310	-
20	16729998	+
20	16730042	+
20	16730047	+
20	17570104	+
20	17960691	-
20	17969564	+
20	18137873	+
20	18567420	+
20	188019	-
20	19886379	+
20	19975322	+
20	20017335	+
20	22404709	-
20	22584739	-
20	22686334	+
20	23637977	-
20	23637985	-
20	23826749	-
20	2470804	-
20	24992729	-
20	25058418	-
20	25390817	-
20	25407759	+
20	26009483	+
20	2840637	-
20	28602732	-
20	297622	+
20	297636	+
20	3046069	+
20	31547541	+
20	3159832	-
20	31605289	+
20	31605311	+
20	31722500	-
20	31739250	+
20	31952007	-
20	3204664	-
20	32825948	+
20	33593673	+
20	33993082	-
20	33993728	+
20	33994116	+
20	34112214	-
20	34292397	-
20	34516402	+
20	34558692	+
20	34558697	+
20	34657213	-
20	34704752	+
20	35171993	+
20	35284737	-
20	35588350	+
20	35699423	+
20	35954310	-
20	35954487	-
20	36050960	-
20	36086882	-
20	36461795	+
20	36605743	+
20	36606012	+
20	36766778	-
20	36773738	-
20	36951744	-
20	37179357	+
20	37383588	+
20	37445424	-
20	37694042	+
20	37694101	+
20	38166404	-
20	3846878	+
20	3868963	+
20	38926375	+
20	408407	+
20	41618421	-
20	43457865	+
20	43457867	+
20	43667081	+
20	43667083	+
20	44211095	+
20	44466827	-
20	44522010	-
20	44522038	-
20	44531875	+
20	44714861	+
20	45406012	+
20	45791941	+
20	45791971	+
20	45791983	+
20	45812609	+
20	45812616	+
20	45857320	-
20	45857588	+
20	45891290	-
20	45897736	+
20	46484174	-
20	46684485	-
20	46689461	-
20	47583223	+
20	49035912	+
20	49188234	-
20	49278602	+
20	49908569	-
20	49952638	+
20	50115920	-
20	50153668	-
20	50510350	+
20	50510363	+
20	50944358	-
20	50958833	+
20	5119958	-
20	52105312	-
20	53805906	-
20	54174015	-
20	54215304	+
20	54215311	+
20	5611026	-
20	56392454	+
20	56392461	+
20	56468642	+
20	57351239	+
20	5750364	+
20	5750373	+
20	58389167	+
20	58892120	+
20	5950690	+
20	6006058	+
20	6006059	+
20	6077069	-
20	62037980	-
20	62143380	-
20	62751935	+
20	62937895	-
20	62937901	-
20	62941560	+
20	63216165	-
20	63272847	+
20	63707894	-
20	63869302	+
20	63957386	-
20	64063135	+
20	64063144	+
20	653165	-
2	100322214	-
2	101308635	-
2	101697584	+
2	105038084	+
2	105399106	-
2	108534470	+
2	108694875	-
2	108719446	+
2	110115859	-
2	110212529	-
2	112542485	+
2	112584518	+
2	112645268	-
2	112760718	-
2	112764636	-
2	11345453	-
21	14027473	+
21	14383125	-
21	15052177	-
21	15444183	-
2	11551693	+
21	15735754	+
2	117814708	+
2	117814712	+
2	119339945	-
2	119339969	-
2	120735881	+
2	121530933	+
2	121573539	-
2	121755729	+
21	23409222	-
21	25607504	-
21	25734882	-
2	127107082	-
2	127388285	+
2	127770991	-
21	29019321	-
21	29073662	-
21	29073665	-
2	130182112	+
2	130372200	+
2	130372229	+
21	30480390	-
21	30747234	-
2	131125779	+
2	131125858	+
2	131492702	-
2	131492767	-
2	131493095	+
21	31659650	+
21	31732029	-
21	31933905	+
21	32279205	+
21	32364895	-
21	32392970	-
2	132416824	+
21	32700092	-
2	133200889	-
2	133213839	-
21	33543102	+
21	33655733	-
21	33761872	+
21	33761891	+
21	33761933	+
21	33915863	-
21	33968448	-
21	34844424	-
2	135058009	+
2	135091029	+
21	35120693	-
2	135531186	-
2	135983410	-
21	36130451	+
21	36430325	+
21	36487422	-
21	36699168	+
21	36783883	-
21	37072557	-
21	37072570	-
21	37073032	-
21	37129054	+
21	37221435	+
21	37221444	+
21	37366761	+
21	37916385	-
21	37916391	-
21	39183414	-
21	39445896	+
2	142877628	+
21	42974641	+
21	43659583	+
21	43719355	+
21	43776345	-
21	43865125	+
21	44517591	+
21	44873721	-
2	145029739	+
21	45288082	+
21	46228805	-
21	46286206	-
21	46286675	+
21	46635700	+
21	46636913	+
2	148020711	-
2	149587705	-
2	149587751	-
2	150166352	-
2	151410201	+
2	151411287	+
2	152335145	+
2	159463269	-
2	159516590	-
2	159615403	-
2	159798228	-
2	160253805	-
2	160407903	-
2	161136937	+
21	6318464	+
2	163735996	-
2	164694307	-
2	168247580	-
2	168890392	-
2	169573798	-
2	169584402	+
2	169798849	+
2	169827438	+
2	170929236	+
2	171160437	-
2	171687531	+
2	171687555	+
2	171868692	-
2	171922476	+
2	171999982	+
2	172084776	+
2	173003407	+
2	173160360	+
2	173354507	-
2	173355919	+
2	173963880	-
2	174248506	-
2	174395859	+
2	175168125	-
2	175181758	-
2	176092695	+
2	176104422	+
2	176104455	+
2	177263488	-
2	177618714	-
2	177618716	-
2	180007277	-
2	180980633	+
2	180980882	+
2	181891859	+
2	183038326	-
2	183038417	-
2	183078784	+
2	183124393	+
2	186486325	+
2	186590035	+
2	187448270	-
2	187547528	+
2	187554419	-
2	187554479	-
2	188291897	+
2	189179805	-
2	189674812	+
2	189753515	+
2	189783053	-
2	191001235	-
2	191276951	+
2	191847102	-
2	195657197	+
2	195680041	+
2	196068422	-
2	196799743	-
2	197310686	-
2	197396064	-
2	197423844	-
2	197500191	+
2	19826220	+
2	199457524	-
2	200306664	+
2	200405688	-
2	200509689	-
2	200533101	+
2	200609255	+
2	200609307	+
2	200811939	+
2	200889230	-
2	201071802	+
2	201071804	+
2	201071831	+
2	201078881	+
2	201118635	+
2	201118716	+
2	201151247	-
2	201183089	+
2	201233757	+
2	201451565	-
2	201642670	-
2	202265747	+
2	202376310	+
2	202870815	-
2	202911615	-
2	202911931	-
2	203490009	-
2	20350817	-
2	20350821	-
2	206085304	+
2	206159650	+
2	206159666	+
2	207134105	-
2	207165772	-
2	207165807	-
2	207165931	-
2	207625286	-
2	208255530	-
2	210002598	+
2	210476600	-
2	210476693	-
2	211642892	-
2	212720463	-
2	216081767	-
2	216109405	+
2	216109415	+
2	216498721	-
2	216498797	+
2	216499273	+
2	216611027	-
2	216633455	+
2	216693091	-
22	17628721	-
2	217993354	+
22	18078016	+
2	218323299	+
2	218659608	-
2	218805797	+
2	219158238	-
22	19178762	-
22	19178765	-
2	219229869	+
22	19432555	+
2	219543594	-
2	219543768	-
2	219590951	-
22	19760510	+
22	19881193	-
22	20116988	-
22	20117293	-
22	20117444	+
22	20117447	+
22	20320038	-
22	20320046	-
22	20917464	+
22	20917490	+
22	20981989	+
22	20982055	+
22	21001768	-
22	21103027	+
2	221573962	-
22	22298158	+
2	222298699	-
22	22508613	-
2	222656078	-
22	23124077	+
22	23180530	+
22	23433518	+
22	23767953	-
22	23838828	-
22	23894366	+
22	23894368	+
22	23894381	+
22	23894383	+
22	23894396	+
22	23894405	+
2	223957434	+
22	24271195	+
22	24555970	+
22	24555972	+
2	224585335	-
22	24603172	+
22	24952678	+
22	25405408	-
22	25565028	+
22	26483890	+
2	226795035	-
2	226836066	+
2	227472167	+
22	28742017	+
22	28742165	+
22	29553709	-
2	229586926	-
2	229921789	-
2	229922407	-
22	30314166	-
22	30356930	-
22	30425561	+
22	30425804	+
22	30605656	-
22	30605677	-
2	230712856	+
2	230725448	-
22	30803058	+
2	230864912	+
22	30969196	+
2	231037545	+
2	231056915	+
2	231061301	+
22	31107685	-
22	31160227	+
22	31399576	+
2	231708504	+
2	231708530	+
2	231708558	+
2	231781551	-
22	31944456	+
22	32039475	+
2	232551090	+
2	232551116	+
2	233419363	+
2	233854491	-
2	233867316	-
22	33921028	-
2	234496586	-
22	35381065	+
2	235494062	+
2	235882479	-
22	36239622	-
22	36253113	+
22	36349239	-
22	36529114	-
22	36529118	-
22	36529147	-
22	36776077	-
